64.0,83.0,1
41.0,71.0,1
26.0,2.0,1
27.0,82.0,1
31.0,74.0,1
74.0,8.0,1
53.0,60.0,1
33.0,81.0,1
25.0,38.0,1
97.0,30.0,1
64.0,36.0,1
41.0,57.0,1
24.0,86.0,1
26.0,97.0,1
12.0,61.0,1
61.0,71.0,1
50.0,95.0,1
75.0,71.0,1
68.0,50.0,1
94.0,69.0,1
18.0,42.0,1
15.0,61.0,1
69.0,42.0,1
26.0,46.0,1
38.0,54.0,1
26.0,61.0,1
66.0,51.0,1
73.0,60.0,1
43.0,48.0,1
21.0,86.0,1
51.0,82.0,1
96.0,48.0,1
77.0,14.0,1
3.0,49.0,1
83.0,5.0,1
9.0,72.0,1
41.0,68.0,1
81.0,83.0,1
0.0,37.0,1
44.0,90.0,1
49.0,81.0,1
61.0,72.0,1
68.0,62.0,1
31.0,28.0,1
78.0,39.0,1
6.0,84.0,1
30.0,10.0,1
92.0,46.0,1
18.0,94.0,1
60.0,20.0,1
50.0,41.0,1
36.0,42.0,1
7.0,49.0,1
96.0,15.0,1
0.0,97.0,1
49.0,65.0,1
7.0,42.0,1
9.0,95.0,1
71.0,6.0,1
23.0,48.0,1
79.0,48.0,1
62.0,55.0,1
65.0,16.0,1
83.0,80.0,1
74.0,54.0,1
77.0,10.0,1
46.0,24.0,1
53.0,79.0,1
84.0,61.0,1
53.0,94.0,1
54.0,22.0,1
11.0,9.0,1
78.0,67.0,1
31.0,30.0,1
97.0,22.0,1
17.0,64.0,1
61.0,98.0,1
76.0,5.0,1
64.0,64.0,1
89.0,55.0,1
54.0,65.0,1
52.0,57.0,1
51.0,52.0,1
72.0,64.0,1
3.0,14.0,1
39.0,93.0,1
51.0,43.0,1
99.0,54.0,1
7.0,88.0,1
64.0,64.0,1
50.0,84.0,1
56.0,83.0,1
33.0,45.0,1
85.0,45.0,1
72.0,19.0,1
60.0,35.0,1
56.0,54.0,1
13.0,40.0,1
85.0,23.0,1
55.0,99.0,1
54.0,4.0,1
10.875978871692967,8.202039762300757,1
7.588540411250301,13.191373160855235,1
12.582195324666216,6.9451240114741255,1
9.107329635016727,11.789731717180157,1
8.88914896746662,7.213243824171278,1
10.0,10.0,1
8.789742498563978,12.745045861223058,1
10.0,10.0,1
11.342767910847709,13.767887251179058,1
8.711567009197026,13.786811380067736,1
11.982326000419341,10.265299129401988,1
11.649190261146785,7.493972968513987,1
10.069311226422434,11.998798627649073,1
10.0,10.0,1
10.762822925242446,13.926589001248356,1
6.19748923973029,8.75866526753133,1
9.10074889614329,10.437432797367194,1
11.937444826359245,9.50370619103822,1
10.708039109994218,7.084750333381616,1
8.008122056370508,9.819938183719186,1
10.332830768720264,10.942986574344024,1
8.27061477667872,13.606830568429574,1
10.301382213316732,7.015176929616044,1
12.888915895144248,7.233383844697117,1
10.0,10.0,1
7.09038729124352,7.255158677620367,1
10.0,10.0,1
9.179548604273641,10.571716282128357,1
6.134484685331175,11.028489840523852,1
9.01869297749398,10.19244876611808,1
10.0,10.0,1
10.0,10.0,1
8.525172389228082,8.649117503812862,1
7.177323545163116,8.983881093911998,1
13.60095765887605,8.25841912648826,1
12.615654883484893,11.469132237241302,1
9.05029226465863,10.313137697239995,1
11.807648475646415,9.144192201196326,1
12.988099168066098,9.73304801592292,1
11.68610106240277,11.075668725660579,1
8.95657113011955,11.706240368031423,1
10.155372147894278,10.987856009577671,1
10.218223506316747,7.007947443427701,1
12.936942561217085,10.6118565126822,1
7.004271827030714,9.839960274687492,1
12.980952466371544,10.337523915054042,1
12.833611665093821,10.9852131401094,1
10.0,10.0,1
6.026780890101519,9.537907038857414,1
10.0,10.0,1
8.268022281925656,13.605586385609696,1
12.37687237518314,13.217215832376072,1
10.338209354640657,6.014323842503815,1
13.805016746038413,8.766368141475244,1
6.842441514847809,7.544429921007466,1
11.34208687206345,8.517163924152454,1
10.0,10.0,1
12.030012194228442,6.553400155039198,1
12.420100655470408,6.815174601741612,1
7.752357105112555,6.691208465759441,1
10.0,10.0,1
10.0,10.0,1
10.982966425363482,10.183785218687838,1
7.076475845027472,10.673057586906328,1
10.998642276397613,10.052092262298663,1
8.491872249714786,11.313602180578146,1
10.0,10.0,1
12.63437074537939,13.009998467755297,1
10.0,10.0,1
10.0,10.0,1
10.0,10.0,1
10.0,10.0,1
13.446336368273153,12.030459464436023,1
10.980794497053031,9.804956018932929,1
12.173061831134568,6.641756072280323,1
10.0,10.0,1
7.052119913108495,9.443220875653074,1
7.732882515021107,8.035266351562386,1
12.51853665849388,13.107567070848589,1
10.125256395706959,7.002616001354764,1
6.355542226839951,11.648613823687432,1
10.0,10.0,1
6.363149217063125,8.334672289712492,1
12.619961664174816,11.461437948821066,1
11.976180456069411,9.69224879358596,1
12.99249415532868,9.787918104677253,1
6.105643888682875,10.913230791337526,1
10.0,10.0,1
10.0,10.0,1
10.196974816363014,11.990276594274967,1
